journey_id,user_id,conversion_timestamp,order_value_usd,n_touchpoints,journey_span_days,converting_channel,segment
j_d19f133e70,u_1f913fbc1cc7,2023-09-07 17:44:18,163.02,3,7,paid_search_google,high_intent_shopper
j_bd4bb9bf2f,u_9643478fa28e,2023-11-05 22:46:38,110.74,2,8,email_retargeting,high_intent_shopper
j_8899525d99,u_125cc7a7981c,2023-05-30 00:37:50,121.3,1,0,paid_social_instagram,repeat_customer
j_262434bd83,u_e1d4b5f5dbfd,2023-01-18 23:30:08,145.93,2,10,direct,repeat_customer
j_a3c01efde9,u_ed80b1502651,2023-06-10 18:25:45,100.28,3,8,paid_search_google,brand_aware_browser
j_38689f8339,u_cfd1a2954e9e,2023-11-08 03:48:12,111.75,4,12,organic_search_seo,new_visitor
j_0c7610ece0,u_b60a25075f7b,2023-05-22 12:17:39,57.03,6,26,paid_social_facebook,brand_aware_browser
j_b0c5a66e9a,u_69b142f9f5c9,2023-09-25 19:21:50,203.85,6,22,paid_search_google,new_visitor
j_a7ba4efb27,u_376534d9a906,2023-02-20 08:42:35,207.37,2,1,paid_search_google,repeat_customer
j_141abf47a1,u_450c5fac2569,2023-06-18 17:41:00,102.05,3,9,email_retargeting,repeat_customer
j_2514e35e2a,u_c048cbe90eb6,2023-05-23 17:15:48,72.46,3,27,email_newsletter,price_sensitive
j_550abb5c90,u_1a23e5746a20,2023-04-07 18:00:42,48.39,1,0,paid_search_google,new_visitor
j_e5290cf10b,u_c9f572acbc7c,2023-11-09 12:51:46,126.75,1,0,email_retargeting,high_intent_shopper
j_a000a85cc3,u_48eb59ec833a,2023-10-29 20:46:24,41.19,3,9,email_newsletter,high_intent_shopper
j_02ab18fc9d,u_c4d97ac4dc2e,2023-03-05 22:14:11,28.73,4,16,paid_search_google,price_sensitive
j_8fe936f8b1,u_49427b5a27a6,2023-09-03 16:33:49,232.33,2,1,paid_search_google,repeat_customer
j_a06eb14b4c,u_9228da4f3e83,2023-05-09 14:12:47,90.97,5,16,paid_social_instagram,brand_aware_browser
j_630a02b15a,u_d14f151d41e1,2023-10-25 16:54:57,217.18,1,0,paid_social_instagram,repeat_customer
j_c2c500e3f5,u_874766ee69b9,2023-08-14 12:29:32,115.51,1,0,influencer,high_intent_shopper
j_9b414c4f9f,u_4180f2cf484e,2023-10-08 05:09:18,120.85,4,22,organic_search_seo,repeat_customer
j_6117bd0e1d,u_b0c8cdfc6735,2023-11-10 11:11:54,75.82,4,18,organic_search_seo,high_intent_shopper
j_42dcb65aaf,u_80664287de9f,2023-08-21 23:51:49,133.21,3,6,email_newsletter,high_intent_shopper
j_009d0a556e,u_670ca2ff689b,2023-03-05 16:10:31,176.62,1,0,paid_social_facebook,high_intent_shopper
j_dbff1f3471,u_f6f42d7fa1bb,2023-03-05 15:46:09,86.9,1,0,paid_social_instagram,high_intent_shopper
j_234d3753f8,u_3e40a51bb85f,2023-05-08 05:16:29,110.62,3,8,paid_social_instagram,high_intent_shopper
j_105a62f698,u_d58b0691f66a,2023-06-26 04:07:04,189.8,2,2,organic_search_seo,repeat_customer
j_c24c410d12,u_e9fa595372d3,2023-07-08 06:55:41,108.13,2,19,paid_social_instagram,repeat_customer
j_5bbc2adff7,u_1fb1732e5891,2023-05-19 06:10:10,49.85,8,20,paid_search_google,price_sensitive
j_6c979cc866,u_4c03ba827829,2023-09-28 08:18:31,70.24,6,11,paid_search_google,new_visitor
j_bbc9976235,u_d3578d01e641,2023-09-17 14:23:25,70.25,9,28,organic_search_seo,brand_aware_browser
j_12ffa6e6f2,u_1ab7d55f63c9,2023-02-01 19:53:01,101.68,3,17,email_retargeting,repeat_customer
j_70eb2ec649,u_9b2832dd52d4,2023-10-13 04:22:16,41.35,1,0,display_programmatic,high_intent_shopper
j_fd3f865369,u_b19fc364d20f,2023-04-20 14:05:42,73.45,3,23,paid_social_instagram,new_visitor
j_28467df51c,u_308c19b691b4,2023-03-01 09:32:54,133.43,3,20,direct,brand_aware_browser
j_20b550a8b4,u_42f91d52d275,2023-04-29 15:44:38,86.76,2,12,display_programmatic,high_intent_shopper
j_27a7d73244,u_9cbe94dc0e8b,2023-09-25 12:08:39,156.94,2,20,email_retargeting,high_intent_shopper
j_e6a0dcd4ed,u_a64596806fdb,2023-03-21 20:22:41,61.01,10,29,influencer,new_visitor
j_0c5988ad1d,u_bb20544e4295,2023-03-31 04:10:11,64.98,1,0,display_programmatic,high_intent_shopper
j_667d2a9048,u_31f171a7a9da,2023-12-11 19:13:10,195.57,3,5,email_retargeting,repeat_customer
j_bbe5ed4595,u_ae6159789b4d,2023-07-29 00:22:50,83.36,1,0,paid_social_facebook,repeat_customer
j_1f986a4252,u_7926c1a70e81,2023-11-01 08:12:18,73.33,3,11,paid_search_google,brand_aware_browser
j_8531149bce,u_3a3061eed595,2023-04-04 01:48:04,126.94,2,3,influencer,brand_aware_browser
j_76403330aa,u_10aef82acdb3,2023-07-18 16:58:49,87.33,3,5,email_newsletter,high_intent_shopper
j_f4bee47b0f,u_d0996679142c,2023-11-09 21:21:57,87.93,3,21,paid_search_bing,high_intent_shopper
j_583b80f8bb,u_c8b7b505141c,2023-08-10 14:25:03,48.21,5,15,direct,high_intent_shopper
j_f0116c5962,u_d47e27516211,2023-04-16 17:15:26,189.77,3,22,paid_social_instagram,repeat_customer
j_7829c8b991,u_ba57f7bf349d,2023-03-15 23:49:17,112.04,3,24,paid_search_google,high_intent_shopper
j_5a13930951,u_b6461cd54d95,2023-10-07 23:28:37,57.73,1,0,display_programmatic,repeat_customer
j_10e6c3b445,u_7e698c5ffaeb,2023-10-02 05:55:54,18.92,7,18,paid_social_facebook,price_sensitive
j_ef2cc6f0f7,u_3e62ca20d612,2023-12-28 23:41:00,217.94,2,26,display_programmatic,high_intent_shopper
j_64c8688c92,u_0e27abc58616,2023-08-14 23:59:27,41.24,1,0,display_programmatic,high_intent_shopper
j_a982b06def,u_50a7353d517d,2023-08-26 15:07:51,174.01,1,0,paid_social_instagram,high_intent_shopper
j_4741d11f2a,u_00b74e0f89ae,2023-11-10 17:40:30,98.17,1,0,paid_social_facebook,high_intent_shopper
j_62285072c5,u_07e82536b9c3,2023-02-23 07:05:47,91.43,1,0,display_programmatic,repeat_customer
j_5dd010e05d,u_a9d817eae868,2023-09-09 00:06:31,245.5,1,0,paid_social_instagram,high_intent_shopper
j_7e27a7c76b,u_a3b893aec57d,2023-02-08 10:58:58,80.85,4,10,email_newsletter,high_intent_shopper
j_52287d6ce0,u_92451fcbb27f,2023-10-07 23:29:21,96.46,1,0,paid_social_instagram,high_intent_shopper
j_b436ec41f7,u_8b4101df7c3f,2023-12-23 15:00:10,179.34,1,0,paid_social_facebook,repeat_customer
j_f2cc410139,u_23c66bef0d00,2023-04-25 08:41:21,149.0,1,0,email_newsletter,repeat_customer
j_4b9f0de587,u_66573ee8a9c6,2023-05-05 19:31:58,131.05,2,4,paid_search_google,high_intent_shopper
j_c5381032ec,u_5a7b8759c859,2023-10-06 12:14:24,170.39,1,0,paid_social_facebook,repeat_customer
j_52f6554595,u_81239ddc4c06,2023-02-18 18:35:32,31.92,4,16,direct,high_intent_shopper
j_cca1db867c,u_2833600f5ec8,2023-08-28 10:13:31,74.69,4,14,direct,price_sensitive
j_5f0accf78a,u_574fd5c47cc8,2023-07-15 22:31:47,321.25,2,9,paid_search_google,repeat_customer
j_b56446a0dd,u_e80a6e51e461,2023-04-17 07:02:21,131.34,5,24,paid_social_facebook,brand_aware_browser
j_29540643b5,u_ca80329fbbe6,2023-05-29 04:45:47,79.08,1,0,paid_search_google,repeat_customer
j_bebb4b428c,u_12312f2f36bf,2023-02-10 17:16:23,79.33,3,17,paid_search_bing,high_intent_shopper
j_606204d034,u_a8c93049322b,2023-07-18 12:11:09,30.62,5,9,direct,new_visitor
j_75306f4cd9,u_ee3de5a162f9,2023-12-18 05:58:32,174.43,2,2,paid_search_google,repeat_customer
j_bea2aa8e45,u_ddaa90c13100,2023-06-29 23:20:08,58.4,1,0,paid_social_instagram,high_intent_shopper
j_440b869254,u_14c1d3a6e29e,2023-08-30 12:30:27,99.08,1,0,email_newsletter,repeat_customer
j_5906c38dba,u_c239872c8a9a,2023-04-29 12:31:50,304.9,1,0,paid_social_instagram,repeat_customer
j_9697bba689,u_639f9d54b78a,2023-09-22 12:10:56,125.19,1,0,organic_search_seo,repeat_customer
j_d51f88736a,u_5066c56b25e4,2023-11-06 12:54:45,185.64,1,0,display_programmatic,repeat_customer
j_bb30a9479b,u_8e70c3fdbb06,2023-10-29 20:13:08,72.7,3,12,paid_social_facebook,new_visitor
j_e32f191f00,u_918076f958df,2023-02-20 22:49:11,58.01,2,18,paid_search_google,repeat_customer
j_f3b0ace3fb,u_3e6f3398da88,2023-12-01 10:00:42,140.06,2,3,email_retargeting,repeat_customer
j_0c81b5161f,u_6ad66ce84b59,2023-08-11 23:26:00,226.34,1,0,display_programmatic,repeat_customer
j_b17529cdb8,u_ce7f8e7d27d9,2023-10-28 10:43:05,114.94,1,0,paid_social_instagram,high_intent_shopper
j_bd0041761d,u_e98653c632bf,2023-01-08 22:50:39,130.77,1,0,display_programmatic,repeat_customer
j_ed7c60d6d2,u_b2ebbe5d83e9,2023-12-21 02:38:47,239.16,1,0,email_newsletter,repeat_customer
j_b68282a28d,u_28a353a7471e,2023-02-19 19:23:17,204.12,3,6,paid_search_google,repeat_customer
j_5593686d22,u_0ee50ba030e6,2023-05-15 03:28:46,226.79,3,14,paid_search_google,repeat_customer
j_022aa668fb,u_7697242a0b68,2023-04-13 09:39:38,51.66,5,28,paid_search_google,new_visitor
j_0705579403,u_30005d6c1ed0,2023-10-16 07:21:51,299.76,2,19,paid_social_instagram,repeat_customer
j_c0eb6b6ac0,u_24bae7f48799,2023-11-29 03:36:17,72.88,1,0,email_newsletter,repeat_customer
j_da7b4ad928,u_e8e0ebf652cb,2023-11-11 22:08:10,155.61,2,18,display_programmatic,repeat_customer
j_acc23e1053,u_99fcadfb8ef7,2023-10-01 13:16:15,92.86,2,4,paid_social_facebook,high_intent_shopper
j_666dfdbb0e,u_d50aae30c569,2023-03-13 03:46:03,89.66,3,20,email_newsletter,repeat_customer
j_1bda8fd177,u_52975eca7674,2023-07-18 13:54:21,108.32,1,0,display_programmatic,high_intent_shopper
j_69bd1a87e4,u_74181941827f,2023-02-01 09:46:50,53.32,4,20,display_programmatic,price_sensitive
j_69c52920f0,u_2de92068087f,2023-11-21 16:07:49,72.75,6,17,paid_social_facebook,price_sensitive
j_7bb897da9b,u_14a8d3c4afcb,2023-03-23 13:05:10,168.1,1,0,paid_social_facebook,repeat_customer
j_9c835eaf9b,u_868d82f31394,2023-08-15 06:29:07,95.03,3,15,paid_search_google,repeat_customer
j_f92ffb0d30,u_1fe67a4a10ae,2023-11-30 15:10:31,79.15,8,22,paid_social_instagram,brand_aware_browser
j_28d1b065a7,u_f04425b9b909,2023-05-07 17:46:25,245.05,1,0,paid_social_instagram,repeat_customer
j_fb444a14ca,u_ca6f2bb5e91d,2023-10-26 04:13:59,98.92,3,27,paid_social_instagram,high_intent_shopper
j_fee3ae6e13,u_ec15202fe748,2023-11-24 17:46:23,41.7,2,13,organic_search_seo,brand_aware_browser
j_3f63198966,u_b556d5a3e53a,2023-08-15 18:53:05,121.44,1,0,paid_social_instagram,repeat_customer
j_75bd0cc837,u_ff4e7032ad7e,2023-05-23 11:32:12,101.6,1,0,email_newsletter,high_intent_shopper
j_22232c80ee,u_003cd3b39eb1,2023-10-24 06:59:49,74.78,1,0,paid_social_instagram,repeat_customer
j_938bd0fc3e,u_eceac822f952,2023-06-23 18:49:54,166.24,1,0,paid_social_facebook,repeat_customer
j_02e936f1e6,u_30fe4dc5bf64,2023-02-12 14:42:03,164.47,2,5,paid_social_instagram,repeat_customer
j_ddac9f6a87,u_99d8fe257183,2023-04-05 07:23:25,218.55,2,19,paid_social_facebook,repeat_customer
j_5073086f1e,u_3c51c50b1cbb,2023-10-17 22:59:53,92.89,1,0,paid_social_instagram,repeat_customer
j_b44a6e7a44,u_e2a0eb4cc4eb,2023-02-17 17:35:49,41.33,1,0,paid_social_facebook,price_sensitive
j_ef893ac770,u_e7ee9a1fd746,2023-10-14 15:47:24,153.31,1,0,paid_social_facebook,repeat_customer
j_c6f2c22b28,u_b8f59d1fe235,2023-04-14 13:02:39,133.06,2,6,paid_search_google,high_intent_shopper
j_cbe4cbc39f,u_b7abd2fef230,2023-08-12 15:56:01,32.75,4,21,email_newsletter,price_sensitive
j_420c4ff8cf,u_fc2880195885,2023-10-09 09:57:23,40.08,2,9,paid_search_google,high_intent_shopper
j_91ceb6deb5,u_b5f56b212022,2023-04-06 19:34:43,79.5,5,20,paid_social_facebook,price_sensitive
j_404e25340b,u_7bd14b5a7645,2023-10-03 20:06:18,73.01,5,11,paid_social_instagram,new_visitor
j_689e870a90,u_0b3b966eb6d0,2023-09-03 12:40:49,27.52,4,13,paid_search_google,price_sensitive
j_efa48af83d,u_97a02fe19a9b,2023-12-20 08:23:54,190.28,1,0,paid_social_facebook,repeat_customer
j_40e83d0773,u_d9d529a72ef1,2023-09-19 05:59:15,192.32,3,4,display_programmatic,repeat_customer
j_1dcb40a2ff,u_142e635e3f95,2023-10-19 15:53:07,99.37,1,0,influencer,high_intent_shopper
j_288ce78a7d,u_10f769b405fb,2023-12-27 14:20:00,120.07,2,12,influencer,high_intent_shopper
j_09a9298383,u_b6a138ce1da5,2023-03-01 00:45:53,305.4,1,0,paid_search_bing,high_intent_shopper
j_0be58726a4,u_3d3e60ea0473,2023-09-23 19:05:30,164.27,1,0,paid_social_instagram,repeat_customer
j_1dc4705c10,u_76ddf2dde883,2023-04-07 13:14:35,96.55,8,20,paid_social_instagram,brand_aware_browser
j_fc63558885,u_94e54078e67e,2023-04-22 00:59:00,71.23,1,0,display_programmatic,high_intent_shopper
j_ea15aa732f,u_7b5bbf2e2272,2023-02-04 21:56:06,210.95,1,0,paid_social_facebook,repeat_customer
j_37febfae10,u_9be290a5fb20,2023-12-05 21:41:10,147.72,5,10,paid_search_google,high_intent_shopper
j_c0e0590a04,u_ed3621244bbc,2023-12-09 03:08:34,63.89,9,22,paid_social_facebook,new_visitor
j_9c03f3e6d7,u_822a92904956,2023-06-08 17:43:08,94.25,1,0,email_retargeting,high_intent_shopper
j_0aae20b36f,u_46c322fe3ba8,2023-03-31 19:52:29,55.08,8,26,paid_search_google,price_sensitive
j_3df8180594,u_ee8febfe9621,2023-07-16 20:07:40,215.31,1,0,paid_social_instagram,repeat_customer
j_c00b0dbdac,u_133cc9f8be86,2023-10-19 21:59:32,200.13,3,4,paid_social_facebook,repeat_customer
j_e88a390c42,u_29d024631247,2023-03-10 07:02:48,100.67,3,22,paid_search_google,price_sensitive
j_1c31a84a60,u_86006d1beef4,2023-02-03 07:51:51,37.19,2,8,paid_search_google,price_sensitive
j_ddc5e53ed7,u_d30fd481d046,2023-12-12 07:04:17,55.65,2,18,paid_search_google,high_intent_shopper
j_b295d0d392,u_3ab4a624f89b,2023-06-08 12:17:25,79.51,2,7,paid_search_google,new_visitor
j_de7b878a16,u_ad0c5c37bc84,2023-05-29 20:50:43,130.22,1,0,paid_social_instagram,high_intent_shopper
j_c9333c7fec,u_95679f6b5186,2023-07-31 06:45:18,26.11,4,17,paid_search_google,price_sensitive
j_491bbf6f91,u_3d8efd36da7b,2023-04-25 07:59:16,67.63,3,13,direct,brand_aware_browser
j_767c5e0596,u_fb8c80c8e0f3,2023-12-16 09:04:20,61.77,2,7,email_retargeting,high_intent_shopper
j_9131bd5717,u_f12f0f3fcc0c,2023-08-10 02:11:08,53.85,5,12,paid_search_google,brand_aware_browser
j_eb9561f859,u_58625f6d73cb,2023-08-14 02:56:40,179.57,1,0,paid_social_instagram,repeat_customer
j_4e1b54d1c7,u_3f507d56ba0b,2023-10-10 12:41:25,39.14,4,21,paid_search_bing,price_sensitive
j_93d3a20313,u_1fbd31b632a7,2023-12-17 19:50:19,33.68,6,16,email_newsletter,price_sensitive
j_a53d3d9758,u_9728261ddf90,2023-03-24 10:09:25,102.16,6,26,paid_social_facebook,brand_aware_browser
j_347a3d8524,u_93f15911edc3,2023-04-05 13:27:11,248.63,1,0,paid_social_facebook,repeat_customer
j_9a34701c24,u_dbe823b88037,2023-07-31 18:57:36,154.25,2,6,paid_search_bing,high_intent_shopper
j_30954d2ab4,u_36f67bb99215,2023-03-18 07:40:25,223.71,3,10,email_retargeting,high_intent_shopper
j_0a6432d656,u_bd03d9e7b286,2023-11-11 09:16:09,55.65,2,9,email_retargeting,price_sensitive
j_38c0cbada0,u_035e609f1e7a,2023-04-19 18:24:21,62.91,1,0,paid_social_facebook,repeat_customer
j_118381c1b3,u_929574eceeae,2023-12-25 12:39:11,70.32,5,22,direct,price_sensitive
j_79c7bb8471,u_1307f42733a9,2023-07-20 19:30:30,94.02,1,0,display_programmatic,high_intent_shopper
j_3c37228d16,u_4944b4d9f13c,2023-03-09 13:31:51,49.39,2,11,paid_search_google,brand_aware_browser
j_1d598f655e,u_139b63fbe9fc,2023-02-18 08:42:04,120.78,1,0,email_newsletter,new_visitor
j_3e7015731f,u_a49947d07c47,2023-11-16 02:02:15,59.96,4,12,paid_search_google,price_sensitive
j_0c35fbb5f2,u_54815baacd99,2023-08-25 01:30:17,95.2,2,11,paid_search_google,high_intent_shopper
j_dfad0c43ab,u_56ec711b6ebe,2023-10-01 18:29:03,50.18,5,26,paid_search_google,brand_aware_browser
j_0f37a76f1f,u_a075d93107dd,2023-08-20 00:06:45,54.3,5,24,paid_search_google,brand_aware_browser
j_06ec5f1bbe,u_031d039ae722,2023-12-19 17:31:43,157.73,3,16,email_newsletter,high_intent_shopper
j_c07a511a4e,u_bb2e1cf4ea1f,2023-09-21 03:10:56,40.81,2,8,direct,price_sensitive
j_2d84e2f76d,u_d79fb0a90234,2023-03-27 07:49:08,110.32,2,11,paid_search_google,high_intent_shopper
j_6afffbf55c,u_9ba370a03024,2023-04-23 23:15:50,67.28,2,4,paid_search_google,price_sensitive
j_174537fbdd,u_de267b6d6b46,2023-03-31 09:26:22,79.58,8,26,email_retargeting,new_visitor
j_d15893ef45,u_31eb7b7c5419,2023-06-22 14:12:09,206.14,2,5,paid_social_facebook,high_intent_shopper
j_aac743ef6b,u_a426de02186c,2023-07-03 05:50:47,68.84,1,0,paid_social_instagram,high_intent_shopper
j_180b9957d3,u_7e69adb6c76f,2023-04-03 09:57:04,81.22,5,18,direct,brand_aware_browser
j_bf6db94323,u_673c03ddbe3a,2023-04-12 10:23:43,88.2,1,0,email_newsletter,high_intent_shopper
j_f55f7893c6,u_d027d6372916,2023-03-29 15:39:18,89.6,2,22,paid_social_instagram,high_intent_shopper
j_57ec141ef5,u_1dcea85981cd,2023-11-15 05:24:03,70.76,3,8,paid_social_facebook,brand_aware_browser
j_fc1cf5cacd,u_e89c62851d1a,2023-11-03 10:19:44,145.13,1,0,paid_social_facebook,high_intent_shopper
j_0652b31de3,u_e367a9146ebe,2023-11-21 08:57:38,71.04,3,9,paid_search_google,brand_aware_browser
j_f4c186a3b9,u_853ef2749baa,2023-02-06 20:37:42,50.66,3,8,paid_social_facebook,price_sensitive
j_f743067dab,u_0b6f8be822d1,2023-04-13 23:46:03,97.29,1,0,display_programmatic,repeat_customer
j_4e5d02c236,u_018f627b1b20,2023-11-03 06:16:24,134.98,4,16,paid_search_google,brand_aware_browser
j_0818f280e9,u_cd5860d15182,2023-05-15 05:09:35,55.67,2,7,email_retargeting,high_intent_shopper
j_5cc3305f3d,u_45e474172768,2023-12-15 01:16:32,26.44,1,0,email_retargeting,price_sensitive
j_5fe2b55970,u_5fa43530961a,2023-07-19 08:20:51,54.09,6,21,paid_search_google,brand_aware_browser
j_971b0d9915,u_3be9d7921187,2023-11-12 16:05:51,98.8,2,5,paid_search_google,repeat_customer
j_31bab16f62,u_611537a86cc6,2023-11-02 19:16:30,34.95,3,11,display_programmatic,brand_aware_browser
j_1bb7751e50,u_5489b2533699,2023-04-11 15:25:02,52.96,2,13,direct,high_intent_shopper
j_e33103d5ff,u_79e90ffc112f,2023-08-08 16:17:29,38.77,5,27,paid_search_google,price_sensitive
j_3ea9a0bdee,u_2596ce0878a1,2023-02-21 18:29:29,65.76,2,11,email_retargeting,high_intent_shopper
j_c77bb44d8c,u_ece0741ba739,2023-10-23 11:42:45,153.03,6,23,paid_search_google,high_intent_shopper
j_e90acf51ca,u_ea5c6b016472,2023-12-25 13:53:45,138.71,1,0,paid_social_instagram,high_intent_shopper
j_973e91418a,u_ab7aaff67eea,2023-02-17 09:56:53,139.56,1,0,direct,repeat_customer
j_9aeb1657a3,u_ee103ea1cc0e,2023-07-29 07:03:13,105.28,2,4,direct,repeat_customer
j_9335b9e2ca,u_f366870962d3,2023-10-07 05:46:57,139.93,1,0,paid_social_facebook,repeat_customer
j_e5f080c447,u_8f6aeb96dea0,2023-11-30 09:06:20,72.31,2,23,paid_search_google,high_intent_shopper
j_89420cab3f,u_c067817ffd42,2023-06-20 17:49:35,200.65,1,0,paid_social_facebook,repeat_customer
j_1dd62c2f2d,u_4bccb4b5d1db,2023-05-24 01:35:37,167.82,1,0,paid_social_instagram,repeat_customer
j_49a45d342a,u_1789f713ad7c,2023-11-20 19:35:01,69.65,2,1,paid_social_facebook,price_sensitive
j_b489ecface,u_b07b47b1b6a4,2023-08-07 14:10:37,105.19,2,5,display_programmatic,high_intent_shopper
j_539a42e050,u_39dd806a937a,2023-10-02 02:19:17,139.72,2,1,paid_social_instagram,repeat_customer
j_540eefb501,u_932f807a8320,2023-02-17 05:22:20,145.54,1,0,paid_social_facebook,high_intent_shopper
j_d472911371,u_6fad22797bea,2023-04-02 21:29:55,76.2,7,26,email_retargeting,price_sensitive
j_29144f8585,u_f259d8826a58,2023-12-05 09:43:38,138.35,3,6,paid_search_google,repeat_customer
j_e66fd38ba7,u_4ca148d7838d,2023-04-14 22:00:25,123.41,1,0,direct,repeat_customer
j_bd89b1d88d,u_1f07149e3d82,2023-12-12 02:06:00,64.68,1,0,paid_social_instagram,price_sensitive
j_b4381f9679,u_66b85d84dc19,2023-10-04 13:19:45,206.94,2,12,email_newsletter,high_intent_shopper
j_1542f83674,u_9622880c07c7,2023-07-29 09:45:54,124.29,1,0,paid_social_facebook,repeat_customer
j_c08459b288,u_208dcba0f25e,2023-01-27 03:50:27,82.38,1,0,paid_social_facebook,high_intent_shopper
j_a9fb696476,u_e2930f6e91a7,2023-10-10 02:48:32,124.36,2,8,email_newsletter,high_intent_shopper
j_f54428fa64,u_4b0e2d8f8a14,2023-09-13 19:28:15,75.91,1,0,organic_search_seo,high_intent_shopper
j_1c68944363,u_7942054c786c,2023-04-15 10:22:51,118.93,7,24,paid_search_google,high_intent_shopper
j_06408d5704,u_6dfba783db7f,2023-04-14 10:07:11,63.92,2,5,display_programmatic,price_sensitive
j_ba625c0140,u_2e3a3e62a11e,2023-10-15 20:56:22,56.31,5,9,paid_search_google,brand_aware_browser
j_5e75254089,u_f5829c364632,2023-06-11 17:14:20,100.25,1,0,paid_social_facebook,high_intent_shopper
j_a9f0a0a5ed,u_008654303fbe,2023-01-22 11:51:51,119.16,2,0,direct,repeat_customer
j_add022d93b,u_3d0d4387aba4,2023-08-13 23:10:01,51.79,4,18,paid_search_google,price_sensitive
j_f1b92cb47b,u_99de9f3de2ce,2023-04-26 01:25:20,35.97,3,5,paid_social_instagram,brand_aware_browser
j_699847f951,u_89429d01813e,2023-09-05 19:32:17,99.28,1,0,email_newsletter,high_intent_shopper
j_0b7e7df829,u_054212689369,2023-07-01 14:40:13,97.28,2,4,direct,high_intent_shopper
j_955f0688bb,u_604931b71be5,2023-06-08 16:32:39,150.67,4,19,email_newsletter,brand_aware_browser
j_c896ad26cb,u_e970e1ac1186,2023-06-23 03:40:31,94.69,3,10,paid_search_bing,repeat_customer
j_06c203fe55,u_48d2d1dfe58d,2023-08-05 14:32:11,38.83,2,13,paid_search_google,repeat_customer
j_26daaedace,u_717c4d205224,2023-11-16 12:32:54,44.07,3,13,paid_social_facebook,price_sensitive
j_dc2fa7694c,u_8708eb30fc1b,2023-11-25 14:02:11,235.79,1,0,organic_search_seo,repeat_customer
j_461a784585,u_57aa3319986d,2023-06-28 16:14:03,108.88,3,8,direct,high_intent_shopper
j_98a2c11d50,u_676b4b8d31da,2023-05-01 02:51:24,99.91,4,20,display_programmatic,brand_aware_browser
j_29a976b7d9,u_e3cb71417c96,2023-07-12 21:25:32,69.83,3,16,direct,price_sensitive
j_507f256bd0,u_0fd72e393f22,2023-04-22 10:03:05,167.86,1,0,display_programmatic,repeat_customer
j_0fb2eb4181,u_2b0bc21f5487,2023-05-28 02:28:16,129.98,5,20,display_programmatic,high_intent_shopper
j_ac077890c7,u_fb7e0e1ea051,2023-04-03 16:37:08,19.76,3,4,email_newsletter,price_sensitive
j_7c421295de,u_539eb0e7bb5e,2023-11-21 11:58:39,38.71,2,25,email_newsletter,high_intent_shopper
j_35a72b06b1,u_62acee6d18f1,2023-12-07 04:39:27,238.9,1,0,paid_social_facebook,repeat_customer
j_0a8bd939d0,u_df5b043dee89,2023-07-15 04:24:56,175.22,1,0,paid_social_facebook,repeat_customer
j_7cdcb8acd4,u_61718cbd78a2,2023-03-08 15:26:25,153.74,4,12,email_newsletter,brand_aware_browser
j_a847dd77e8,u_790e1b6f13b1,2023-11-22 16:32:51,59.92,8,16,paid_search_bing,new_visitor
j_ddd2800d49,u_67b2e1a76216,2023-08-20 06:23:31,144.18,1,0,paid_social_facebook,repeat_customer
j_683e390b92,u_44abceb8785f,2023-04-06 05:00:52,56.97,4,14,paid_search_google,price_sensitive
j_d417fdd2d5,u_0e6c8a0e9a27,2023-10-26 04:04:04,28.36,4,19,organic_search_seo,price_sensitive
j_bac3b2bdb5,u_d8854cb3145c,2023-09-07 13:02:34,63.21,1,0,email_newsletter,price_sensitive
j_0136303431,u_d1c8cdde16e7,2023-12-26 05:26:46,76.99,4,15,paid_search_google,new_visitor
j_d7525469e2,u_353745d904a0,2023-11-21 16:03:35,177.19,2,3,paid_search_bing,repeat_customer
j_1cd3736057,u_ee1d04238fc6,2023-01-31 01:48:53,134.41,2,3,paid_search_google,repeat_customer
j_ed28b0c3f2,u_0bcb1cdb5bf6,2023-12-20 09:44:54,59.71,5,13,paid_search_google,brand_aware_browser
j_8e935de0be,u_e7e2c16b3733,2023-07-07 03:48:30,82.24,2,14,paid_search_google,high_intent_shopper
j_69e611362a,u_2d9a5099ae06,2023-07-13 08:57:52,34.99,2,8,paid_social_instagram,high_intent_shopper
j_df918d6873,u_3594f2dd60d4,2023-12-04 05:59:47,121.39,2,3,paid_search_google,repeat_customer
j_f0f30cfa90,u_7b0bdd017c8e,2023-04-27 20:28:13,98.04,7,25,paid_search_google,brand_aware_browser
j_faf0da8b19,u_385e90baadbd,2023-10-04 08:14:36,108.88,4,23,email_retargeting,repeat_customer
j_e7f65f8c3f,u_ab2645b79c2b,2023-11-10 21:46:06,91.17,1,0,influencer,repeat_customer
j_2abed6a788,u_1ee70f9a25fe,2023-09-17 06:06:17,98.49,2,1,direct,high_intent_shopper
j_6dc89ab098,u_14a655b2a1a0,2023-11-13 09:58:58,42.99,1,0,display_programmatic,repeat_customer
j_869e466d05,u_c956a42a5998,2023-06-06 17:41:43,60.89,1,0,paid_social_instagram,brand_aware_browser
j_5932168d96,u_463631adaee2,2023-06-21 23:50:25,84.64,3,9,direct,high_intent_shopper
j_7e6bbf9585,u_65ea6a64e0c8,2023-02-09 04:27:51,58.05,2,1,paid_search_google,high_intent_shopper
j_912b6b8c45,u_45fd42c9e62e,2023-03-10 05:06:48,90.05,6,27,paid_search_google,new_visitor
