user_id,segment,journey_start,converted,n_touchpoints,device_primary,country
u_b7d0138bd86b,new_visitor,2023-10-19,0,4,mobile,US
u_dede05161fe1,high_intent_shopper,2023-08-01,0,1,mobile,US
u_1a85c134d90e,brand_aware_browser,2023-07-24,0,5,mobile,UK
u_81383d07cfbc,brand_aware_browser,2023-03-17,0,4,desktop,CA
u_61de97baf3a2,high_intent_shopper,2023-02-24,0,3,mobile,UK
u_516236fc5992,new_visitor,2023-10-14,0,5,tablet,UK
u_31215940e402,new_visitor,2023-08-09,0,6,tablet,US
u_91c10d4dacde,brand_aware_browser,2023-06-03,0,9,mobile,US
u_b823fc6fd7cc,brand_aware_browser,2023-11-19,0,3,mobile,US
u_d5f698eeb4cb,brand_aware_browser,2023-05-08,0,3,tablet,DE
u_c09bc9a22409,high_intent_shopper,2023-05-02,0,3,mobile,US
u_f76d9cbcf079,high_intent_shopper,2023-04-14,0,3,desktop,US
u_71c960499c6e,high_intent_shopper,2023-01-09,0,2,desktop,US
u_40835e6a02ef,repeat_customer,2023-05-15,0,2,mobile,US
u_1f29be93964f,price_sensitive,2023-04-29,0,5,mobile,US
u_0729cfbf1233,price_sensitive,2023-01-15,0,6,mobile,US
u_4777abdc0597,new_visitor,2023-03-12,0,8,desktop,CA
u_824de3c4df95,brand_aware_browser,2023-04-14,0,2,desktop,US
u_b3614636fd62,brand_aware_browser,2023-05-07,0,1,mobile,CA
u_21da032e62f2,high_intent_shopper,2023-02-08,0,3,desktop,US
u_f3818a2eb116,price_sensitive,2023-05-01,0,3,desktop,US
u_f17df7b26da9,new_visitor,2023-11-01,0,5,mobile,US
u_fc1f247690a2,new_visitor,2023-07-23,0,4,mobile,AU
u_472aad130729,price_sensitive,2023-03-22,0,5,desktop,US
u_b32d5c8b78fc,repeat_customer,2023-08-11,0,1,mobile,US
u_777c643c59fc,new_visitor,2023-08-04,0,6,mobile,CA
u_f0db45101a73,price_sensitive,2023-11-24,0,1,desktop,UK
u_cf934b23605d,new_visitor,2023-04-11,0,7,mobile,UK
u_c7817feedf09,price_sensitive,2023-09-06,0,6,mobile,UK
u_a5319e484cf2,high_intent_shopper,2023-07-22,0,1,mobile,AU
u_7a6a4ca47eee,new_visitor,2023-06-05,0,5,tablet,DE
u_837883fa8890,high_intent_shopper,2023-08-27,0,1,mobile,UK
u_85b6183714e4,new_visitor,2023-08-03,0,6,mobile,UK
u_b06d3ad826d3,brand_aware_browser,2023-10-25,0,3,mobile,UK
u_9c6ab43e0cd5,new_visitor,2023-06-24,0,9,desktop,AU
u_4d975e7519d9,brand_aware_browser,2023-04-03,1,5,mobile,US
u_304972523078,high_intent_shopper,2023-08-30,0,1,mobile,DE
u_be6c55ec3514,price_sensitive,2023-09-23,0,1,desktop,US
u_28122dc46356,price_sensitive,2023-01-31,0,1,mobile,UK
u_235a0eaa212c,new_visitor,2023-11-14,0,5,mobile,UK
u_8c65e76bdd22,new_visitor,2023-08-31,0,6,mobile,CA
u_5a458d959b68,brand_aware_browser,2023-02-27,0,2,tablet,US
u_e631d91204f3,brand_aware_browser,2023-07-31,0,5,desktop,US
u_d2056629ebd9,price_sensitive,2023-07-22,0,1,desktop,US
u_4cf6cb3243ec,price_sensitive,2023-09-18,0,2,mobile,US
u_016084e63193,new_visitor,2023-01-06,0,7,mobile,US
u_e534fbf4c6e5,price_sensitive,2023-07-10,0,7,mobile,US
u_19a9a0272414,new_visitor,2023-07-02,0,4,mobile,US
u_6b6ebd3e47a4,brand_aware_browser,2023-07-30,0,5,mobile,US
u_453190fc6ca3,new_visitor,2023-06-27,0,5,desktop,UK
u_83a7dc2a9641,brand_aware_browser,2023-03-02,0,6,mobile,US
u_aa381844c3e5,new_visitor,2023-03-28,1,6,desktop,US
u_69f6c5ad1c4b,price_sensitive,2023-07-02,0,3,mobile,AU
u_12829e35c9ea,new_visitor,2023-09-28,0,6,desktop,US
u_b8ea9f5f11fb,brand_aware_browser,2023-06-12,0,5,mobile,US
u_f7e73ea57b91,new_visitor,2023-03-05,0,4,mobile,US
u_4a210226450f,new_visitor,2023-06-10,0,7,desktop,CA
u_3971597c15eb,new_visitor,2023-02-16,0,7,tablet,US
u_b8c5eb96c0af,price_sensitive,2023-03-24,0,2,desktop,AU
u_21d33389b779,repeat_customer,2023-01-15,0,1,mobile,US
u_62ded8a7cd5b,brand_aware_browser,2023-04-26,0,4,mobile,US
u_187c66acfe80,brand_aware_browser,2023-05-26,0,5,mobile,US
u_530cc725a672,brand_aware_browser,2023-08-18,0,12,desktop,CA
u_8b2f17beba37,new_visitor,2023-07-29,0,5,desktop,US
u_4ca0ef24fbd4,brand_aware_browser,2023-01-03,0,7,mobile,US
u_ed58313275c5,brand_aware_browser,2023-01-02,0,4,mobile,US
u_ce22060cc7fa,new_visitor,2023-08-10,0,9,mobile,US
u_d40230e98285,new_visitor,2023-02-13,0,5,mobile,US
u_36219b25c194,new_visitor,2023-06-15,0,3,desktop,US
u_4fcc5f78f6ce,price_sensitive,2023-04-15,0,4,mobile,US
u_1046bc0c3dce,new_visitor,2023-01-17,0,6,mobile,US
u_46d897c10c1e,price_sensitive,2023-11-11,1,3,desktop,US
u_ffde35b23fe3,high_intent_shopper,2023-07-21,0,1,mobile,US
u_d337f9aff389,price_sensitive,2023-02-19,0,2,desktop,US
u_ee130a25e474,price_sensitive,2023-11-14,0,4,desktop,CA
u_e0f93da60494,high_intent_shopper,2023-09-23,0,1,mobile,UK
u_fde6c791fd30,brand_aware_browser,2023-01-24,1,1,mobile,US
u_c63333fb7c76,new_visitor,2023-07-28,0,2,mobile,UK
u_84a976ba705b,new_visitor,2023-04-16,0,3,mobile,UK
u_0ef7f4a6a9ed,new_visitor,2023-07-07,0,8,mobile,UK
u_c17268e31830,new_visitor,2023-05-19,0,3,mobile,UK
u_423914a36c2a,repeat_customer,2023-07-27,0,1,mobile,US
u_992b2b7e8adc,high_intent_shopper,2023-09-15,0,2,mobile,US
u_8283197f4375,high_intent_shopper,2023-06-26,0,1,mobile,UK
u_b043ce8e3155,brand_aware_browser,2023-07-10,0,4,desktop,US
u_82961569385b,brand_aware_browser,2023-04-15,0,6,mobile,US
u_71cb13cb626d,repeat_customer,2023-01-17,0,4,mobile,US
u_5164134c4267,new_visitor,2023-02-03,0,1,desktop,US
u_6804a8a8d205,new_visitor,2023-10-26,0,11,mobile,US
u_92c83a6505e6,repeat_customer,2023-08-01,0,3,desktop,US
u_afb38db17a37,price_sensitive,2023-04-25,0,2,mobile,US
u_8773e22ab7fb,brand_aware_browser,2023-11-10,0,4,mobile,US
u_4e4d8ba87a5d,new_visitor,2023-03-29,0,6,desktop,UK
u_a4d9237497c5,repeat_customer,2023-11-30,0,3,mobile,UK
u_1cc91c978713,price_sensitive,2023-07-03,0,1,mobile,US
u_9b1aaa91c460,high_intent_shopper,2023-06-19,0,4,mobile,UK
u_93659f8cb81a,new_visitor,2023-05-24,0,9,mobile,US
u_b6e72a29480a,brand_aware_browser,2023-06-15,0,4,mobile,US
u_3cbe88445041,new_visitor,2023-01-22,0,10,mobile,US
u_c3965920489b,brand_aware_browser,2023-03-03,0,1,mobile,US
u_7fc034b43185,high_intent_shopper,2023-05-21,0,2,mobile,UK
u_154ef9d2e66c,price_sensitive,2023-09-25,0,4,mobile,US
u_88d842d66f6c,high_intent_shopper,2023-09-10,0,2,desktop,US
u_d6c89501b4be,high_intent_shopper,2023-09-08,0,4,desktop,UK
u_43f069e6e228,new_visitor,2023-03-05,0,5,desktop,US
u_b56a627dd0db,brand_aware_browser,2023-08-30,0,5,mobile,UK
u_c1f81c2b56dc,repeat_customer,2023-01-01,0,1,mobile,US
u_766b715d697d,price_sensitive,2023-05-23,0,4,mobile,CA
u_472d1aafc494,high_intent_shopper,2023-04-07,0,2,desktop,US
u_cd95658984e1,brand_aware_browser,2023-03-01,0,6,tablet,CA
u_388ab28c75fe,high_intent_shopper,2023-05-02,0,4,desktop,AU
u_3b0385837eb5,price_sensitive,2023-05-23,0,3,desktop,US
u_fac6fe2d9b1c,brand_aware_browser,2023-05-21,0,5,mobile,US
u_9204dab6aa3b,high_intent_shopper,2023-06-27,0,1,desktop,US
u_ec15cdec6bff,brand_aware_browser,2023-10-14,0,10,mobile,UK
u_a47eb348717d,high_intent_shopper,2023-11-16,0,1,desktop,US
u_04c9c506e79e,new_visitor,2023-02-09,0,4,desktop,US
u_0342d8307883,brand_aware_browser,2023-06-27,0,5,desktop,US
u_cfcaec58f40e,repeat_customer,2023-03-31,0,2,mobile,AU
u_511229e42323,new_visitor,2023-03-29,0,8,tablet,US
u_b714352d9ac3,new_visitor,2023-04-18,0,4,desktop,CA
u_8d5402a8b85c,price_sensitive,2023-03-20,0,4,mobile,CA
u_60ed9cf773e7,new_visitor,2023-08-13,0,3,mobile,UK
u_443781e8d30c,price_sensitive,2023-10-10,0,4,mobile,AU
u_ff36f69dc541,price_sensitive,2023-09-24,1,2,mobile,DE
u_da1646233e02,price_sensitive,2023-04-14,1,1,mobile,CA
u_134fb6f9836f,repeat_customer,2023-01-11,0,1,mobile,US
u_71dca1fd1ede,repeat_customer,2023-02-19,0,2,mobile,UK
u_665c0d261b6f,new_visitor,2023-03-14,0,8,mobile,US
u_11937bc99ea0,repeat_customer,2023-03-10,1,1,mobile,US
u_c78e7546bf1d,new_visitor,2023-04-20,0,2,desktop,UK
u_ad5deb1e78bd,new_visitor,2023-04-30,0,5,mobile,US
u_486fa3d79187,new_visitor,2023-09-04,0,7,mobile,UK
u_a148fd290d6c,new_visitor,2023-08-30,0,9,mobile,CA
u_0250147719a9,new_visitor,2023-01-15,0,5,mobile,US
u_b6cc257b0bf0,new_visitor,2023-08-09,0,5,mobile,US
u_5a03d42703d9,repeat_customer,2023-08-02,0,4,mobile,US
u_fdb7e1c84bb7,brand_aware_browser,2023-10-21,0,3,mobile,UK
u_5a8330122dd3,high_intent_shopper,2023-04-13,0,5,mobile,AU
u_8e007d3e0426,brand_aware_browser,2023-10-10,0,3,mobile,US
u_e2d9b2895cd1,new_visitor,2023-05-17,0,5,mobile,US
u_00f78758a59c,high_intent_shopper,2023-06-29,0,2,desktop,US
u_526fb3a90c59,brand_aware_browser,2023-03-31,0,3,mobile,UK
u_49d522262253,high_intent_shopper,2023-06-10,1,1,mobile,CA
u_ea167ee1e582,high_intent_shopper,2023-01-17,0,2,mobile,CA
u_852892062c60,new_visitor,2023-06-09,0,6,mobile,DE
u_72d728b91884,brand_aware_browser,2023-01-29,0,7,desktop,CA
u_72111f253db4,new_visitor,2023-01-26,0,8,mobile,US
u_b391decdc390,high_intent_shopper,2023-07-23,0,1,desktop,CA
u_2dc3a3ce616d,price_sensitive,2023-09-01,0,1,desktop,US
u_6463f717030d,high_intent_shopper,2023-04-26,0,1,desktop,CA
u_096fc22d602d,high_intent_shopper,2023-05-30,0,1,mobile,US
u_653efa0c8666,repeat_customer,2023-04-07,0,1,mobile,US
u_94ba2f2a7aea,price_sensitive,2023-01-16,0,1,mobile,US
u_bd15a696d9ba,price_sensitive,2023-01-30,0,2,desktop,US
u_603fef634160,high_intent_shopper,2023-09-08,0,1,mobile,CA
u_e5bb9e63e3e1,price_sensitive,2023-09-24,0,5,mobile,UK
u_486643282930,new_visitor,2023-08-23,0,5,mobile,US
u_ee823c0cf03d,high_intent_shopper,2023-05-24,0,3,desktop,US
u_1b0b03bb58f4,price_sensitive,2023-03-02,0,1,mobile,US
u_69c7b11bc7a6,brand_aware_browser,2023-01-02,0,3,mobile,DE
u_884126919213,new_visitor,2023-03-19,0,6,mobile,CA
u_84b84cb46bd1,brand_aware_browser,2023-09-28,0,2,mobile,US
u_32481fd4879c,new_visitor,2023-01-24,0,8,desktop,US
u_93866dee1ecb,new_visitor,2023-02-05,0,7,mobile,US
u_1dec2278670e,high_intent_shopper,2023-03-07,0,1,mobile,CA
u_f1ddcbb5d354,price_sensitive,2023-02-16,0,2,mobile,US
u_61c7f7576603,repeat_customer,2023-08-14,0,1,desktop,US
u_0d36a5dae5fa,price_sensitive,2023-08-28,0,9,mobile,AU
u_d8e6504cec71,repeat_customer,2023-04-22,0,2,desktop,CA
u_a5fc17758498,price_sensitive,2023-06-15,0,1,mobile,US
u_6662d0086768,new_visitor,2023-10-31,0,6,mobile,UK
u_05225ceefa0a,brand_aware_browser,2023-08-01,0,5,mobile,US
u_d1eddf654011,high_intent_shopper,2023-01-18,1,3,desktop,US
u_5dcdadc1b87c,new_visitor,2023-10-10,0,5,mobile,CA
u_ee903d625413,repeat_customer,2023-02-25,0,4,mobile,US
u_d875a4628c84,repeat_customer,2023-11-10,0,2,mobile,CA
u_210fc0499c29,new_visitor,2023-05-08,0,5,mobile,US
u_5dc35c5a703f,price_sensitive,2023-09-10,0,7,desktop,CA
u_0937dd2a3d30,brand_aware_browser,2023-01-12,0,3,mobile,DE
u_a8edc2593fe1,new_visitor,2023-05-03,0,5,mobile,US
u_8f677fa4fa67,brand_aware_browser,2023-06-14,0,4,mobile,US
u_f9dfc1a249f2,high_intent_shopper,2023-05-22,0,1,mobile,US
u_aa50ddb26df3,brand_aware_browser,2023-09-28,1,2,mobile,CA
u_43c7dcd370bd,new_visitor,2023-06-08,0,6,tablet,US
u_707e7d2c70cd,high_intent_shopper,2023-11-21,1,1,mobile,UK
u_b339755d2bb9,new_visitor,2023-05-12,0,2,mobile,CA
u_34ccec668003,brand_aware_browser,2023-08-14,0,2,desktop,DE
u_71c9f3f1dd8a,new_visitor,2023-02-17,0,4,mobile,US
u_153f67dd22d8,price_sensitive,2023-01-28,0,3,desktop,US
u_28fa09116b5a,repeat_customer,2023-08-28,0,1,mobile,DE
u_6a3516bc5e9d,brand_aware_browser,2023-03-02,0,2,mobile,US
u_9dd00754334a,brand_aware_browser,2023-11-21,0,4,mobile,CA
u_81a8d5d3fcf2,high_intent_shopper,2023-07-14,0,2,desktop,CA
u_f05532bc9d6e,new_visitor,2023-01-20,0,6,desktop,UK
u_5c65461666b8,new_visitor,2023-08-31,0,4,desktop,UK
u_ade00f2da65b,brand_aware_browser,2023-08-01,0,4,mobile,CA
u_0a00794646bc,new_visitor,2023-04-07,0,4,mobile,US
u_a50ffe73a17a,new_visitor,2023-10-14,0,4,desktop,US
u_a468d957b927,high_intent_shopper,2023-01-11,0,2,mobile,US
u_624f37e3c30d,new_visitor,2023-07-27,0,7,desktop,US
u_bc7c7b8ff39f,brand_aware_browser,2023-05-09,0,5,tablet,US
u_7fb2757c9b36,price_sensitive,2023-02-17,0,2,desktop,UK
u_8c6caf1345da,price_sensitive,2023-01-25,0,4,mobile,UK
u_a88127d504bc,repeat_customer,2023-10-28,1,4,mobile,US
u_1da47eaf4085,brand_aware_browser,2023-01-03,0,5,desktop,AU
u_27ed6a4b968a,high_intent_shopper,2023-08-25,1,2,mobile,US
u_0e23f3e61dae,repeat_customer,2023-01-04,0,1,desktop,DE
u_323c7f5e7ca0,new_visitor,2023-07-21,0,3,mobile,AU
u_8cf6f279d272,repeat_customer,2023-05-11,0,1,tablet,US
u_9d3456f8b76b,price_sensitive,2023-04-29,0,1,mobile,US
u_88336687d2a8,brand_aware_browser,2023-06-27,0,6,desktop,US
u_1bbbba562d74,repeat_customer,2023-09-13,0,3,mobile,DE
u_9b27b72b8af1,repeat_customer,2023-03-05,0,1,desktop,US
u_15d42b941dc6,repeat_customer,2023-02-10,0,2,mobile,US
u_7355df64f84d,new_visitor,2023-05-13,0,11,mobile,US
u_72bf7b28ccdc,new_visitor,2023-04-21,0,7,mobile,US
u_230e2f3ba5c3,new_visitor,2023-07-14,0,10,desktop,CA
u_caf89a0e81ac,brand_aware_browser,2023-06-07,0,4,mobile,US
u_af6dbc7929c0,brand_aware_browser,2023-09-16,0,4,desktop,US
u_0f1df332f6b3,brand_aware_browser,2023-01-13,0,10,mobile,CA
u_51f11d6c16d6,new_visitor,2023-07-13,0,4,mobile,CA
u_b451c6792584,repeat_customer,2023-06-16,0,2,mobile,US
u_1b38ff67ff38,brand_aware_browser,2023-11-01,0,7,mobile,CA
u_d42f48c606c5,high_intent_shopper,2023-05-08,0,4,mobile,US
u_2c7389ce40c9,new_visitor,2023-03-12,0,7,desktop,CA
u_7c849624c9a8,brand_aware_browser,2023-04-12,0,3,mobile,US
u_02f6256dcddf,brand_aware_browser,2023-03-05,0,5,mobile,US
u_d0b7af046d13,high_intent_shopper,2023-01-23,0,2,mobile,CA
u_bd7e60195c70,new_visitor,2023-09-20,0,8,mobile,US
u_ebfc7fed1d88,high_intent_shopper,2023-07-14,0,1,desktop,US
u_43981e625b3b,brand_aware_browser,2023-07-06,0,4,desktop,US
u_7924c6f20124,repeat_customer,2023-06-21,0,1,mobile,UK
u_acdef60c3e9a,price_sensitive,2023-05-26,0,3,desktop,US
u_c5f04b19d72e,price_sensitive,2023-08-21,0,4,desktop,US
u_2f067b4cbdbd,new_visitor,2023-08-14,0,6,desktop,DE
u_b6bcba78c4ad,new_visitor,2023-10-13,0,9,desktop,UK
u_1925b153bfe3,price_sensitive,2023-11-25,0,3,desktop,UK
u_eab39272da5e,brand_aware_browser,2023-11-08,0,3,mobile,UK
u_cbcdc5a9de3c,price_sensitive,2023-01-10,0,6,mobile,UK
u_774f9efd1d9c,brand_aware_browser,2023-11-04,0,3,desktop,US
u_8f9f93bc34a2,price_sensitive,2023-08-31,0,6,desktop,DE
u_750be5c388d3,brand_aware_browser,2023-06-06,0,5,mobile,US
u_47e375a417c2,price_sensitive,2023-03-19,0,3,desktop,US
u_01060e978d6f,new_visitor,2023-03-11,0,4,desktop,UK
u_e6107f1e89ab,brand_aware_browser,2023-11-21,0,3,mobile,UK
u_83f492a1d509,repeat_customer,2023-04-29,1,6,mobile,US
u_1b7f0b35132f,price_sensitive,2023-10-04,0,4,mobile,DE
u_eb4cf2c7de00,new_visitor,2023-01-04,0,4,desktop,US
u_4b76311e7454,price_sensitive,2023-05-14,0,4,tablet,US
u_30e395e7762e,brand_aware_browser,2023-07-29,0,2,mobile,UK
u_8fae8f9f9705,new_visitor,2023-07-19,0,6,desktop,US
u_6bdbeb976ff9,repeat_customer,2023-02-13,0,1,mobile,AU
u_fefc837f997a,price_sensitive,2023-03-06,0,7,desktop,US
u_221bcf348a01,new_visitor,2023-06-14,0,3,mobile,CA
u_434addfd5a70,new_visitor,2023-08-03,0,4,mobile,DE
u_e5e30bfacbd4,price_sensitive,2023-04-10,0,4,desktop,US
u_054a7f634d5f,brand_aware_browser,2023-02-04,0,3,tablet,UK
u_9d41f227bc54,new_visitor,2023-01-05,0,11,desktop,US
u_2772c622c87a,price_sensitive,2023-09-10,0,2,mobile,US
u_92dcd35ebf5f,high_intent_shopper,2023-05-12,1,1,mobile,US
u_3de3f9b61521,brand_aware_browser,2023-03-07,0,4,desktop,US
u_804d4748421f,new_visitor,2023-11-02,0,6,desktop,UK
u_d048822fb8a7,new_visitor,2023-08-05,0,7,mobile,AU
u_e263ee7b262d,new_visitor,2023-03-24,0,1,desktop,UK
u_43414d4e4960,high_intent_shopper,2023-03-27,0,4,mobile,US
u_d198bd637418,brand_aware_browser,2023-07-23,0,10,mobile,US
u_62a6371708bc,brand_aware_browser,2023-07-14,0,1,mobile,US
u_2a3877d97d34,new_visitor,2023-04-29,0,5,mobile,US
u_e0c162c09712,brand_aware_browser,2023-07-30,0,3,desktop,US
u_f182ee71b6eb,price_sensitive,2023-03-16,0,3,mobile,US
u_abffe928b62c,repeat_customer,2023-10-09,0,1,desktop,US
u_ff27743a8224,repeat_customer,2023-04-20,0,1,desktop,US
u_8a25cc773c4d,repeat_customer,2023-10-04,0,3,desktop,CA
u_d8d438c8a7be,price_sensitive,2023-08-31,0,3,mobile,US
u_6bc201251556,high_intent_shopper,2023-11-17,0,5,mobile,DE
u_6e938452c653,new_visitor,2023-08-11,0,8,desktop,AU
u_24568ecb3a65,brand_aware_browser,2023-03-03,0,4,desktop,US
u_acde50c8eebc,high_intent_shopper,2023-08-22,0,3,mobile,US
u_7237ea7bb3ae,brand_aware_browser,2023-03-26,0,3,mobile,US
u_479d8d672c18,brand_aware_browser,2023-11-06,0,2,mobile,UK
u_28424de8203a,price_sensitive,2023-01-27,0,4,mobile,US
u_bdffb90e33f3,new_visitor,2023-05-01,0,7,desktop,UK
u_6bb3d8e1b64d,price_sensitive,2023-04-21,0,3,mobile,US
u_7d7ceb2f9cb1,price_sensitive,2023-09-19,0,2,desktop,US
u_04797370ba5c,brand_aware_browser,2023-03-08,0,4,mobile,AU
u_dc056c2d5aa5,new_visitor,2023-03-04,0,6,mobile,CA
u_e5a6bc565897,new_visitor,2023-09-26,1,6,desktop,US
u_eb1a7ea0783b,new_visitor,2023-09-16,0,4,desktop,US
u_65a87e7564bd,brand_aware_browser,2023-05-25,0,2,mobile,US
u_8ef9eeb2408d,price_sensitive,2023-11-28,0,3,desktop,US
u_b92c930d53e1,brand_aware_browser,2023-02-10,0,5,tablet,CA
u_83cb7270127c,price_sensitive,2023-08-29,0,5,desktop,US
u_818e5f128c3b,high_intent_shopper,2023-08-13,0,1,mobile,US
u_58d9090f2c5d,high_intent_shopper,2023-06-08,1,1,mobile,UK
u_e22c350fdc5e,new_visitor,2023-08-26,0,5,mobile,CA
u_02114241a8e2,repeat_customer,2023-06-27,1,3,mobile,UK
u_7d7437b124d1,high_intent_shopper,2023-09-24,0,1,desktop,UK
u_891470e072ff,new_visitor,2023-03-03,0,2,mobile,DE
u_18b083c98d2b,high_intent_shopper,2023-04-30,0,5,desktop,AU
u_9dc329144bd9,new_visitor,2023-01-18,0,3,mobile,CA
u_f55971a6cc84,repeat_customer,2023-05-19,0,3,desktop,US
u_2fd16aa19f92,high_intent_shopper,2023-08-09,0,1,mobile,UK
u_abac16f6856f,price_sensitive,2023-04-01,0,4,desktop,US
u_fce97a52d42b,high_intent_shopper,2023-05-27,0,1,mobile,US
u_9da6eaeb0cc8,high_intent_shopper,2023-01-17,0,1,mobile,US
u_873f53639ab5,high_intent_shopper,2023-05-20,0,5,mobile,US
u_2c39c1540a5c,brand_aware_browser,2023-07-13,0,5,mobile,CA
u_e66da227988c,new_visitor,2023-10-23,0,8,desktop,US
u_9f101c2765d0,brand_aware_browser,2023-08-24,0,2,mobile,UK
u_84abd4416812,repeat_customer,2023-02-13,0,1,mobile,US
u_13d581574520,high_intent_shopper,2023-06-08,1,1,mobile,US
u_38b5dd1428ba,new_visitor,2023-02-08,1,4,mobile,CA
u_75b0ca332aaa,price_sensitive,2023-02-04,0,2,desktop,US
u_548f5fc2ea49,high_intent_shopper,2023-08-24,0,3,mobile,US
u_64eddab9acd4,price_sensitive,2023-03-04,0,2,mobile,UK
u_640b3c06cbb2,brand_aware_browser,2023-08-05,0,2,desktop,CA
u_7518f28d542f,brand_aware_browser,2023-08-17,0,6,mobile,US
u_513f5452ce26,repeat_customer,2023-06-30,0,2,mobile,CA
u_b211995949c0,brand_aware_browser,2023-07-06,0,4,mobile,AU
u_7d6f765c174b,brand_aware_browser,2023-03-07,0,4,desktop,CA
u_5d3392bc2f01,price_sensitive,2023-07-03,0,2,mobile,US
u_baa038daa641,brand_aware_browser,2023-08-01,1,2,mobile,US
u_ef664fd02225,high_intent_shopper,2023-10-19,0,5,mobile,US
u_dc8d3ee88e8a,price_sensitive,2023-03-01,0,5,mobile,US
u_1ce3ed5afb31,high_intent_shopper,2023-01-13,0,1,mobile,US
u_8c8759c515a6,new_visitor,2023-11-29,0,10,mobile,US
u_4ce8d1a55b3e,price_sensitive,2023-04-25,1,4,mobile,US
u_f5a3fea30916,high_intent_shopper,2023-02-25,0,3,mobile,US
u_fe1fdc3c72cf,brand_aware_browser,2023-08-24,1,4,mobile,US
u_b7b6cea67371,new_visitor,2023-08-20,0,3,mobile,US
u_8e72ec810362,price_sensitive,2023-07-08,0,2,desktop,UK
u_f0785f1593b2,brand_aware_browser,2023-05-15,0,2,mobile,US
u_cddce31cb5b3,brand_aware_browser,2023-10-10,0,5,mobile,US
u_d96494541726,price_sensitive,2023-07-07,0,7,desktop,DE
u_581738a4bb5e,brand_aware_browser,2023-10-24,0,2,mobile,US
u_d2020e707d26,new_visitor,2023-09-07,0,2,tablet,CA
u_1224eeac926c,price_sensitive,2023-03-25,0,1,mobile,US
u_373bc59cbdc4,new_visitor,2023-03-28,0,7,desktop,CA
u_e2c7e39c3dc9,brand_aware_browser,2023-10-03,0,7,mobile,AU
u_0f0e540c3db5,high_intent_shopper,2023-09-30,0,6,mobile,US
u_282d346650c3,new_visitor,2023-10-31,0,1,desktop,US
u_2ef4f3bf0297,price_sensitive,2023-10-10,0,1,mobile,US
u_77bcc050b47d,high_intent_shopper,2023-02-11,1,1,desktop,US
u_213949e73cdd,high_intent_shopper,2023-05-18,0,4,mobile,US
u_2becb398a518,price_sensitive,2023-06-18,0,3,mobile,CA
u_97156b80e349,repeat_customer,2023-06-14,0,1,mobile,CA
u_c4b31178a284,brand_aware_browser,2023-05-26,0,2,mobile,US
u_df55614c228f,new_visitor,2023-11-20,0,4,mobile,CA
u_7cb58be34c1a,brand_aware_browser,2023-05-19,0,8,desktop,US
u_a4ad03eaefd0,high_intent_shopper,2023-10-14,0,1,desktop,UK
u_31f376032e86,high_intent_shopper,2023-11-17,0,4,mobile,US
u_df6701e2e4d8,new_visitor,2023-10-03,0,7,mobile,US
u_ee250292d583,new_visitor,2023-10-05,0,6,mobile,US
u_ca034e6140b0,high_intent_shopper,2023-09-07,0,2,mobile,AU
u_bcda84b88edd,high_intent_shopper,2023-03-26,1,1,mobile,AU
u_df5fa2ffda44,new_visitor,2023-04-25,0,2,mobile,UK
u_58d427795957,high_intent_shopper,2023-02-02,0,1,mobile,CA
u_a88234ed87ba,brand_aware_browser,2023-01-07,0,1,mobile,US
u_67948b3b7d77,new_visitor,2023-06-27,0,4,desktop,AU
u_04e246adcc97,new_visitor,2023-09-03,0,6,desktop,US
u_a978a29bf06f,price_sensitive,2023-06-22,0,4,desktop,US
u_312ef05f8657,brand_aware_browser,2023-04-23,0,6,mobile,UK
u_0ba475d73637,new_visitor,2023-04-14,0,7,mobile,US
u_2434931a5ed2,brand_aware_browser,2023-07-07,0,5,mobile,UK
u_59a1ddaeb735,brand_aware_browser,2023-10-12,0,13,desktop,US
u_19e4af433cc0,price_sensitive,2023-01-01,0,5,tablet,US
u_6b4c764afaf3,new_visitor,2023-07-07,0,8,mobile,US
u_b22130222851,brand_aware_browser,2023-04-14,0,6,mobile,US
u_03bacf626c46,price_sensitive,2023-02-22,0,7,mobile,UK
u_974cb5803c34,price_sensitive,2023-08-10,0,4,mobile,AU
u_565b0b9e7731,new_visitor,2023-05-20,0,7,desktop,US
u_be36f7afefe1,repeat_customer,2023-07-08,1,2,mobile,US
u_a82a796124c5,new_visitor,2023-04-08,0,5,mobile,US
u_1c39892a3c1c,repeat_customer,2023-01-22,0,1,mobile,UK
u_69dac3f8cbd2,price_sensitive,2023-06-27,0,3,desktop,US
u_292a795de499,high_intent_shopper,2023-05-13,0,3,desktop,US
u_5c29c279c409,new_visitor,2023-04-01,0,7,mobile,AU
u_a562a9fde3dc,repeat_customer,2023-03-10,1,2,desktop,CA
u_fbce86d08452,new_visitor,2023-10-21,0,11,mobile,CA
u_c16e5d7758d0,new_visitor,2023-10-22,0,3,mobile,US
u_0ebd375d2cc3,brand_aware_browser,2023-03-19,0,2,mobile,US
u_d605572eeb9d,price_sensitive,2023-08-23,0,5,mobile,AU
u_f18b53c21ac7,price_sensitive,2023-04-14,0,4,mobile,CA
u_45241c9fa059,brand_aware_browser,2023-09-13,0,5,mobile,US
u_24d62e581aa1,brand_aware_browser,2023-01-26,0,5,desktop,US
u_4a9a511343b8,new_visitor,2023-08-08,0,2,mobile,UK
u_8b352fa7ff63,new_visitor,2023-05-13,0,5,mobile,US
